timestamp,temperature,humidity,wind_speed_ms,wind_direction,visibility_m,cloud_cover_percent,airport,latitude,longitude,visibility_km
2024-01-17 17:00:00,-14.4,74,4.46,286,,9,Шереметьево,55.9725,37.4131,
2024-01-17 18:00:00,-14.8,76,4.73,283,,46,Шереметьево,55.9725,37.4131,
2024-01-17 19:00:00,-14.9,78,5.12,287,,100,Шереметьево,55.9725,37.4131,
2024-01-17 20:00:00,-14.1,79,4.74,288,,100,Шереметьево,55.9725,37.4131,
2024-01-17 21:00:00,-13.0,78,4.15,285,,100,Шереметьево,55.9725,37.4131,
2024-01-17 22:00:00,-12.9,81,3.4,268,,100,Шереметьево,55.9725,37.4131,
2024-01-17 23:00:00,-12.1,82,3.44,262,,98,Шереметьево,55.9725,37.4131,
2024-01-18 00:00:00,-12.2,82,3.73,262,,6,Шереметьево,55.9725,37.4131,
2024-01-18 01:00:00,-13.2,81,3.82,264,,0,Шереметьево,55.9725,37.4131,
2024-01-18 02:00:00,-14.2,82,3.65,261,,0,Шереметьево,55.9725,37.4131,
2024-01-18 03:00:00,-15.4,83,3.23,254,,0,Шереметьево,55.9725,37.4131,
2024-01-18 04:00:00,-16.6,84,3.08,234,,0,Шереметьево,55.9725,37.4131,
2024-01-18 05:00:00,-17.0,84,3.19,229,,7,Шереметьево,55.9725,37.4131,
2024-01-18 06:00:00,-17.6,84,2.92,211,,74,Шереметьево,55.9725,37.4131,
2024-01-18 07:00:00,-18.4,84,2.63,189,,100,Шереметьево,55.9725,37.4131,
2024-01-18 08:00:00,-18.4,84,3.06,169,,100,Шереметьево,55.9725,37.4131,
2024-01-18 09:00:00,-18.1,85,3.94,156,,100,Шереметьево,55.9725,37.4131,
2024-01-18 10:00:00,-17.0,83,4.72,148,,100,Шереметьево,55.9725,37.4131,
2024-01-18 11:00:00,-15.3,82,5.3,148,,100,Шереметьево,55.9725,37.4131,
2024-01-18 12:00:00,-13.4,79,7.34,151,,100,Шереметьево,55.9725,37.4131,
2024-01-18 13:00:00,-11.8,78,6.6,145,,100,Шереметьево,55.9725,37.4131,
2024-01-18 14:00:00,-11.4,77,6.77,146,,100,Шереметьево,55.9725,37.4131,
2024-01-18 15:00:00,-11.4,79,8.08,144,,100,Шереметьево,55.9725,37.4131,
2024-01-18 16:00:00,-11.7,83,8.18,145,,100,Шереметьево,55.9725,37.4131,
2024-01-18 17:00:00,-10.9,81,10.82,152,,100,Шереметьево,55.9725,37.4131,
2024-01-18 18:00:00,-9.9,83,9.88,154,,100,Шереметьево,55.9725,37.4131,
2024-01-18 19:00:00,-9.1,84,9.35,154,,100,Шереметьево,55.9725,37.4131,
2024-01-18 20:00:00,-8.4,85,8.5,153,,100,Шереметьево,55.9725,37.4131,
2024-01-18 21:00:00,-7.7,87,7.42,153,,100,Шереметьево,55.9725,37.4131,
2024-01-18 22:00:00,-6.8,89,6.57,154,,100,Шереметьево,55.9725,37.4131,
2024-01-18 23:00:00,-5.7,91,5.37,156,,100,Шереметьево,55.9725,37.4131,
2024-01-19 00:00:00,-4.3,93,4.11,162,,100,Шереметьево,55.9725,37.4131,
2024-01-19 01:00:00,-3.0,95,2.8,182,,100,Шереметьево,55.9725,37.4131,
2024-01-19 02:00:00,-2.0,96,1.98,225,,100,Шереметьево,55.9725,37.4131,
2024-01-19 03:00:00,-1.6,96,2.6,270,,100,Шереметьево,55.9725,37.4131,
2024-01-19 04:00:00,-6.6,93,0.89,207,,100,Шереметьево,55.9725,37.4131,
2024-01-19 05:00:00,-6.5,93,2.06,284,,100,Шереметьево,55.9725,37.4131,
2024-01-19 06:00:00,-6.1,92,1.97,294,,100,Шереметьево,55.9725,37.4131,
2024-01-19 07:00:00,-6.8,91,1.96,285,,100,Шереметьево,55.9725,37.4131,
2024-01-19 08:00:00,-7.1,90,2.73,294,,100,Шереметьево,55.9725,37.4131,
2024-01-19 09:00:00,-7.3,89,2.8,305,,100,Шереметьево,55.9725,37.4131,
2024-01-19 10:00:00,-7.3,87,2.64,307,,100,Шереметьево,55.9725,37.4131,
2024-01-19 11:00:00,-7.2,85,3.08,306,,100,Шереметьево,55.9725,37.4131,
2024-01-19 12:00:00,-7.0,83,3.19,302,,100,Шереметьево,55.9725,37.4131,
2024-01-19 13:00:00,-6.7,80,2.51,293,,100,Шереметьево,55.9725,37.4131,
2024-01-19 14:00:00,-5.9,76,2.02,279,,97,Шереметьево,55.9725,37.4131,
2024-01-19 15:00:00,-6.8,79,1.71,263,,62,Шереметьево,55.9725,37.4131,
2024-01-19 16:00:00,-7.7,83,2.39,237,,0,Шереметьево,55.9725,37.4131,
2024-01-19 17:00:00,-8.6,83,3.18,242,,2,Шереметьево,55.9725,37.4131,
2024-01-19 18:00:00,-9.0,84,3.49,246,,54,Шереметьево,55.9725,37.4131,
2024-01-19 19:00:00,-9.3,84,3.64,249,,99,Шереметьево,55.9725,37.4131,
2024-01-19 20:00:00,-9.5,84,3.68,248,,99,Шереметьево,55.9725,37.4131,
2024-01-19 21:00:00,-9.6,83,4.1,257,,97,Шереметьево,55.9725,37.4131,
2024-01-19 22:00:00,-9.9,83,3.51,250,,91,Шереметьево,55.9725,37.4131,
2024-01-19 23:00:00,-10.2,83,3.32,249,,100,Шереметьево,55.9725,37.4131,
